Date,Temperature_C,pH,CO2_Injectionsper10min,RelativeDensity,LightIntensity,TankVolume,TotalNutrients_mLper10min,TopLeftNutr_Multiplier,LowerLeftNutr_Multiplier,RightNutr_Multiplier,Growth_Rate
16/10/2021 12:07,25.14356,8.210999,29.99994,2.104988,100,1024,0,1,1,1,0.03135411
16/10/2021 12:08,25.13281,8.210144,29.99994,2.105718,100,1024,0,1,1,1,0.03135411
16/10/2021 12:09,25.10055,8.207581,29.99994,2.106668,100,1024,0,1,1,1,0.03133664
16/10/2021 12:10,25.11346,8.205658,29.99994,2.107333,100,1023,0,1,1,1,0.03133664
16/10/2021 12:11,25.11883,8.206512,29.99994,2.107978,100,1024,0,1,1,1,0.03133664
16/10/2021 12:12,25.0898,8.206512,29.99994,2.10846,100,1024,0,1,1,1,0.031322
16/10/2021 12:13,25.08442,8.20694,29.99994,2.1086,100,1025,0,1,1,1,0.031322
16/10/2021 12:14,25.0855,8.207581,29.99994,2.108885,100,1023,0,1,1,1,0.031322
16/10/2021 12:15,25.06184,8.210144,29.99994,2.109305,100,1025,0,1,1,1,0.03130835
16/10/2021 12:16,25.0683,8.207367,29.99994,2.109632,100,1024,0,1,1,1,0.03130835
16/10/2021 12:17,25.01346,8.20694,29.99994,2.110368,100,1025,0,1,1,1,0.03130835
16/10/2021 12:18,25.03173,8.209503,29.99994,2.111218,100,1023,0,1,1,1,0.03128877
16/10/2021 12:19,24.99841,8.20993,29.99994,2.111698,100,1023,0,1,1,1,0.03128877
16/10/2021 12:20,25.03497,8.207153,29.99994,2.111932,100,1024,0,1,1,1,0.03128877
16/10/2021 12:21,24.98121,8.208649,29.99994,2.112457,100,1025,0,1,1,1,0.03125815
16/10/2021 12:22,24.97798,8.207153,29.99994,2.112875,100,1024,0,1,1,1,0.03125815
16/10/2021 12:23,24.97261,8.210571,29.99994,2.1133,100,1023,0,1,1,1,0.03125815
16/10/2021 12:24,24.95648,8.207153,29.99994,2.113964,100,1024,0,1,1,1,0.03121484
16/10/2021 12:25,24.964,8.207367,29.99994,2.114727,100,1023,0,1,1,1,0.03121484
16/10/2021 12:26,24.96508,8.208008,29.99994,2.115307,100,1023,0,1,1,1,0.03121484
16/10/2021 12:27,24.96078,8.207153,29.99994,2.115471,100,1023,0,1,1,1,0.0311711
16/10/2021 12:28,24.87692,8.207794,29.99994,2.11567,100,1025,0,1,1,1,0.0311711
16/10/2021 12:29,24.91025,8.207367,29.99994,2.11585,100,1024,0,1,1,1,0.0311711
16/10/2021 12:30,24.87908,8.205231,29.99994,2.116079,100,1023,0,1,1,1,0.03112608
16/10/2021 12:31,24.88338,8.203521,29.99994,2.116336,100,1023,0,1,1,1,0.03112608
16/10/2021 12:32,24.89628,8.205444,29.99994,2.116885,100,1024,0,1,1,1,0.03112608
16/10/2021 12:33,24.86295,8.205231,29.99994,2.117373,100,1026,0,1,1,1,0.03106875
16/10/2021 12:34,24.8479,8.207153,29.99994,2.117859,100,1024,0,1,1,1,0.03106875
16/10/2021 12:35,24.8522,8.205872,29.99994,2.118186,100,1024,0,1,1,1,0.03106875
16/10/2021 12:36,24.79308,8.207367,29.99994,2.118719,100,1024,0,1,1,1,0.03101223
16/10/2021 12:37,24.81458,8.205017,29.99994,2.119154,100,1024,0,1,1,1,0.03101223
16/10/2021 12:38,24.80813,8.202879,29.99994,2.119432,100,1023,0,1,1,1,0.03101223
16/10/2021 12:39,24.8049,8.199247,29.99994,2.119629,100,1026,0,1,1,1,0.03094493
16/10/2021 12:40,24.78126,8.196898,29.99994,2.119988,100,1026,0,1,1,1,0.03094493
16/10/2021 12:41,24.77159,8.195188,29.99994,2.120208,100,1024,0,1,1,1,0.03094493
16/10/2021 12:42,24.78985,8.193906,29.99994,2.120214,100,1024,0,1,1,1,0.03087006
16/10/2021 12:43,24.75653,8.190061,29.99994,2.120342,100,1024,0,1,1,1,0.03087006
16/10/2021 12:44,24.74364,8.188352,29.99994,2.120796,100,1025,0,1,1,1,0.03087006
16/10/2021 12:45,24.78126,8.188138,29.99994,2.12109,100,1025,0,1,1,1,0.03078582
16/10/2021 12:46,24.77481,8.184078,29.99994,2.121489,100,1023,0,1,1,1,0.03078582
16/10/2021 12:47,24.76299,8.181087,29.99994,2.121822,100,1025,0,1,1,1,0.03078582
16/10/2021 12:48,24.74794,8.181942,29.99994,2.122302,100,1023,0,1,1,1,0.03069799
16/10/2021 12:49,24.76513,8.179806,29.99994,2.122329,100,1025,0,1,1,1,0.03069799
16/10/2021 12:50,24.77158,8.177668,29.99994,2.122612,100,1024,0,1,1,1,0.03069799
16/10/2021 12:51,24.75976,8.178951,29.99994,2.123013,100,1023,0,1,1,1,0.03061307
16/10/2021 12:52,24.74149,8.1766,29.99994,2.123627,100,1025,0,1,1,1,0.03061307
16/10/2021 12:53,24.78985,8.175318,29.99994,2.124062,100,1024,0,1,1,1,0.03061307
16/10/2021 12:54,24.79846,8.173822,29.99994,2.1248,100,1023,0,1,1,1,0.03054427
16/10/2021 12:55,24.77696,8.172968,29.99994,2.125324,100,1026,0,1,1,1,0.03054427
16/10/2021 12:56,24.77911,8.168694,29.99994,2.125716,100,1025,0,1,1,1,0.03054427
16/10/2021 12:57,24.83822,8.167199,29.99994,2.12592,100,1024,0,1,1,1,0.03047801
16/10/2021 12:58,24.82963,8.165917,29.99994,2.12625,100,1024,0,1,1,1,0.03047801
16/10/2021 12:59,24.84575,8.168694,29.99994,2.126667,100,1023,0,1,1,1,0.03047801
16/10/2021 13:00,24.82317,8.167626,29.99994,2.126932,100,1022,0,1,1,1,0.03041511
16/10/2021 13:01,24.88553,8.166345,29.99994,2.126997,100,1023,0,1,1,1,0.03041511
16/10/2021 13:02,24.88337,8.168267,29.99994,2.12752,100,1023,0,1,1,1,0.03041511
16/10/2021 13:03,24.83285,8.166558,29.99994,2.128089,100,1025,0,1,1,1,0.03034412
16/10/2021 13:04,24.86295,8.165277,29.99994,2.12829,100,1023,0,1,1,1,0.03034412
16/10/2021 13:05,24.90917,8.165704,29.99994,2.128784,100,1025,0,1,1,1,0.03034412
16/10/2021 13:06,24.88982,8.166345,29.99994,2.12954,100,1024,0,1,1,1,0.03027512
16/10/2021 13:07,24.88445,8.165917,29.99994,2.130093,100,1023,0,1,1,1,0.03027512
16/10/2021 13:08,24.94573,8.162499,29.99994,2.130209,100,1024,0,1,1,1,0.03027512
16/10/2021 13:09,24.87478,8.16143,29.99994,2.130282,100,1024,0,1,1,1,0.03021643
16/10/2021 13:10,24.89412,8.161217,29.99994,2.130694,100,1023,0,1,1,1,0.03021643
16/10/2021 13:11,24.91993,8.16143,29.99994,2.131059,100,1026,0,1,1,1,0.03021643
16/10/2021 13:12,24.93713,8.161644,29.99994,2.13162,100,1023,0,1,1,1,0.03016357
16/10/2021 13:13,24.93176,8.162286,29.99994,2.132439,100,1022,0,1,1,1,0.03016357
16/10/2021 13:14,24.93067,8.15908,29.99994,2.133196,100,1023,0,1,1,1,0.03016357
16/10/2021 13:15,24.93821,8.157371,29.99994,2.133265,100,1024,0,1,1,1,0.03011097
16/10/2021 13:16,24.95003,8.154807,29.99994,2.133319,100,1023,0,1,1,1,0.03011097
16/10/2021 13:17,24.9769,8.15438,29.99994,2.133331,100,1025,0,1,1,1,0.03011097
16/10/2021 13:18,25.03389,8.155875,29.99994,2.133536,100,1024,0,1,1,1,0.0300561
16/10/2021 13:19,24.964,8.153739,29.99994,2.134086,100,1023,0,1,1,1,0.0300561
16/10/2021 13:20,25.05109,8.157798,29.99994,2.135144,100,1025,0,1,1,1,0.0300561
16/10/2021 13:21,25.03067,8.153739,29.99994,2.136031,100,1024,0,1,1,1,0.0300223
16/10/2021 13:22,25.05754,8.153098,29.99994,2.136654,100,1024,0,1,1,1,0.0300223
16/10/2021 13:23,25.08872,8.154807,29.99994,2.137052,100,1023,0,1,1,1,0.0300223
16/10/2021 13:24,25.03174,8.15438,29.99994,2.137179,100,1024,0,1,1,1,0.03000379
16/10/2021 13:25,25.09517,8.156943,29.99994,2.137032,100,1024,0,1,1,1,0.03000379
16/10/2021 13:26,25.1027,8.157157,29.99994,2.137022,100,1025,0,1,1,1,0.03000379
16/10/2021 13:27,25.1156,8.155875,29.99994,2.137335,100,1022,0,1,1,1,0.02997565
16/10/2021 13:28,25.0941,8.15438,29.99994,2.137793,100,1023,0,1,1,1,0.02997565
16/10/2021 13:29,25.07044,8.151815,29.99994,2.138457,100,1023,0,1,1,1,0.02997565
16/10/2021 13:30,25.03174,8.151602,29.99994,2.139145,100,1024,0,1,1,1,0.02994458
16/10/2021 13:31,25.10486,8.151388,29.99994,2.139635,100,1026,0,1,1,1,0.02994458
16/10/2021 13:32,25.14141,8.151388,29.99994,2.139959,100,1026,0,1,1,1,0.02994458
16/10/2021 13:33,25.13819,8.149038,29.99994,2.14039,100,1024,0,1,1,1,0.02992525
16/10/2021 13:34,25.12313,8.147757,29.99994,2.140668,100,1022,0,1,1,1,0.02992525
16/10/2021 13:35,25.13282,8.150961,29.99994,2.141026,100,1024,0,1,1,1,0.02992525
16/10/2021 13:36,25.13496,8.147116,29.99994,2.141646,100,1023,0,1,1,1,0.02989805
16/10/2021 13:37,25.16614,8.143697,29.99994,2.142363,100,1023,0,1,1,1,0.02989805
16/10/2021 13:38,25.1285,8.14391,29.99994,2.142735,100,1025,0,1,1,1,0.02989805
16/10/2021 13:39,25.16077,8.145406,29.99994,2.143341,100,1024,0,1,1,1,0.02987266
16/10/2021 13:40,25.20486,8.145619,29.99994,2.144184,100,1024,0,1,1,1,0.02987266
16/10/2021 13:41,25.20594,8.14327,29.99994,2.144724,100,1024,0,1,1,1,0.02987266
16/10/2021 13:42,25.164,8.145619,29.99994,2.144865,100,1024,0,1,1,1,0.02986892
16/10/2021 13:43,25.22206,8.144765,29.99994,2.145307,100,1025,0,1,1,1,0.02986892
16/10/2021 13:44,25.20485,8.147116,29.99994,2.145627,100,1024,0,1,1,1,0.02986892
16/10/2021 13:45,25.22313,8.145192,29.99994,2.145655,100,1023,0,1,1,1,0.02986247
16/10/2021 13:46,25.2339,8.145192,29.99994,2.146081,100,1025,0,1,1,1,0.02986247
16/10/2021 13:47,25.26616,8.146475,29.99994,2.146953,100,1023,0,1,1,1,0.02986247
16/10/2021 13:48,25.25217,8.146688,29.99994,2.147554,100,1022,0,1,1,1,0.02984986
16/10/2021 13:49,25.30703,8.146902,29.99994,2.148087,100,1022,0,1,1,1,0.02984986
16/10/2021 13:50,25.26939,8.144979,29.99994,2.148669,100,1023,0,1,1,1,0.02984986
16/10/2021 13:51,25.32102,8.145406,29.99994,2.149039,100,1023,0,1,1,1,0.02982907
16/10/2021 13:52,25.32317,8.146475,29.99994,2.149417,100,1024,0,1,1,1,0.02982907
16/10/2021 13:53,25.32853,8.144124,29.99994,2.149906,100,1022,0,1,1,1,0.02982907
16/10/2021 13:54,25.32961,8.143056,29.99994,2.150533,100,1023,0,1,1,1,0.02980003
16/10/2021 13:55,25.36404,8.143697,29.99994,2.151056,100,1024,0,1,1,1,0.02980003
16/10/2021 13:56,25.34145,8.145833,29.99994,2.151491,100,1025,0,1,1,1,0.02980003
16/10/2021 13:57,25.32746,8.145619,29.99994,2.151784,100,1024,0,1,1,1,0.02978194
16/10/2021 13:58,25.35651,8.147543,29.99994,2.15253,100,1025,0,1,1,1,0.02978194
16/10/2021 13:59,25.34468,8.15032,29.99994,2.153193,100,1023,0,1,1,1,0.02978194
16/10/2021 14:00,25.35005,8.152029,29.99994,2.153942,100,1025,0,1,1,1,0.02976979
16/10/2021 14:01,25.33176,8.150961,29.99994,2.155181,100,1023,0,1,1,1,0.02976979
16/10/2021 14:02,25.36081,8.153098,29.99994,2.156156,100,1023,0,1,1,1,0.02976979
16/10/2021 14:03,25.37587,8.154593,29.99994,2.156941,100,1025,0,1,1,1,0.02976023
16/10/2021 14:04,25.32209,8.154166,29.99994,2.15773,100,1022,0,1,1,1,0.02976023
16/10/2021 14:05,25.32101,8.155448,29.99994,2.15858,100,1023,0,1,1,1,0.02976023
16/10/2021 14:06,25.31671,8.157584,29.99994,2.159042,100,1023,0,1,1,1,0.02974345
16/10/2021 14:07,25.37157,8.158225,29.99994,2.159761,100,1025,0,1,1,1,0.02974345
16/10/2021 14:08,25.34145,8.162286,29.99994,2.160338,100,1023,0,1,1,1,0.02974345
16/10/2021 14:09,25.34682,8.163354,29.99994,2.160779,100,1023,0,1,1,1,0.02972337
16/10/2021 14:10,25.34897,8.163781,29.99994,2.161327,100,1025,0,1,1,1,0.02972337
16/10/2021 14:11,25.36726,8.163568,29.99994,2.161871,100,1024,0,1,1,1,0.02972337
16/10/2021 14:12,25.35866,8.165063,29.99994,2.162488,100,1024,0,1,1,1,0.02970891
16/10/2021 14:13,25.38447,8.169549,29.99994,2.163482,100,1023,0,1,1,1,0.02970891
16/10/2021 14:14,25.37587,8.171259,29.99994,2.164386,100,1024,0,1,1,1,0.02970891
16/10/2021 14:15,25.40599,8.172754,29.99994,2.165119,100,1023,0,1,1,1,0.0297153
16/10/2021 14:16,25.32424,8.170832,29.99994,2.165785,100,1024,0,1,1,1,0.0297153
16/10/2021 14:17,25.33069,8.172113,29.99994,2.166247,100,1024,0,1,1,1,0.0297153
16/10/2021 14:18,25.34683,8.168694,29.99994,2.166265,100,1024,0,1,1,1,0.02972888
16/10/2021 14:19,25.30165,8.172327,29.99994,2.166909,100,1025,0,1,1,1,0.02972888
16/10/2021 14:20,25.30058,8.172327,29.99994,2.167661,100,1023,0,1,1,1,0.02972888
16/10/2021 14:21,25.30703,8.170832,29.99994,2.168516,100,1023,0,1,1,1,0.02974506
16/10/2021 14:22,25.2554,8.172754,29.99994,2.169001,100,1024,0,1,1,1,0.02974506
16/10/2021 14:23,25.29951,8.169977,29.99994,2.169575,100,1024,0,1,1,1,0.02974506
16/10/2021 14:24,25.22744,8.168694,29.99994,2.169663,100,1024,0,1,1,1,0.02975621
16/10/2021 14:25,25.26079,8.172754,29.99994,2.169688,100,1023,0,1,1,1,0.02975621
16/10/2021 14:26,25.23497,8.172968,29.99994,2.169991,100,1024,0,1,1,1,0.02975621
16/10/2021 14:27,25.21239,8.174463,29.99994,2.170655,100,1024,0,1,1,1,0.02975645
16/10/2021 14:28,25.21991,8.172754,29.99994,2.171215,100,1023,0,1,1,1,0.02975645
16/10/2021 14:29,25.19518,8.171045,29.99994,2.172188,100,1024,0,1,1,1,0.02975645
16/10/2021 14:30,25.22745,8.172541,29.99994,2.172897,100,1024,0,1,1,1,0.02975441
16/10/2021 14:31,25.2296,8.175531,29.99994,2.173205,100,1023,0,1,1,1,0.02975441
16/10/2021 14:32,25.18551,8.176172,29.99994,2.173932,100,1026,0,1,1,1,0.02975441
16/10/2021 14:33,25.17797,8.176172,29.99994,2.174525,100,1023,0,1,1,1,0.02976195
16/10/2021 14:34,25.17045,8.175745,29.99994,2.174789,100,1022,0,1,1,1,0.02976195
16/10/2021 14:35,25.12958,8.170404,29.99994,2.17564,100,1023,0,1,1,1,0.02976195
16/10/2021 14:36,25.11776,8.174677,29.99994,2.17648,100,1024,0,1,1,1,0.02977265
16/10/2021 14:37,25.14787,8.172754,29.99994,2.177045,100,1022,0,1,1,1,0.02977265
16/10/2021 14:38,25.12851,8.174891,29.99994,2.177377,100,1024,0,1,1,1,0.02977265
16/10/2021 14:39,25.10915,8.175745,29.99994,2.178024,100,1024,0,1,1,1,0.02976891
16/10/2021 14:40,25.09733,8.178096,29.99994,2.178434,100,1024,0,1,1,1,0.02976891
16/10/2021 14:41,25.07689,8.172968,29.99994,2.179085,100,1025,0,1,1,1,0.02976891
16/10/2021 14:42,25.08657,8.175531,29.99994,2.179535,100,1023,0,1,1,1,0.02975385
16/10/2021 14:43,25.06077,8.173395,29.99994,2.18025,100,1024,0,1,1,1,0.02975385
16/10/2021 14:44,24.99948,8.173395,29.99994,2.180636,100,1024,0,1,1,1,0.02975385
16/10/2021 14:45,25.04357,8.173609,29.99994,2.180815,100,1025,0,1,1,1,0.02972688
16/10/2021 14:46,25.04249,8.168908,29.99994,2.180778,100,1024,0,1,1,1,0.02972688
16/10/2021 14:47,25.02744,8.170404,29.99994,2.180833,100,1024,0,1,1,1,0.02972688
16/10/2021 14:48,25.03174,8.171045,29.99994,2.181257,100,1023,0,1,1,1,0.02967703
16/10/2021 14:49,25.01884,8.173182,29.99994,2.182064,100,1024,0,1,1,1,0.02967703
16/10/2021 14:50,24.95648,8.173182,29.99994,2.182738,100,1024,0,1,1,1,0.02967703
16/10/2021 14:51,24.98337,8.1719,29.99994,2.183545,100,1024,0,1,1,1,0.02963559
16/10/2021 14:52,24.93283,8.17425,29.99994,2.184418,100,1023,0,1,1,1,0.02963559
16/10/2021 14:53,24.94358,8.172113,29.99994,2.185012,100,1025,0,1,1,1,0.02963559
16/10/2021 14:54,24.90487,8.172754,29.99994,2.185152,100,1022,0,1,1,1,0.02960431
16/10/2021 14:55,24.95648,8.173182,29.99994,2.185423,100,1026,0,1,1,1,0.02960431
16/10/2021 14:56,24.9296,8.170832,29.99994,2.185827,100,1024,0,1,1,1,0.02960431
16/10/2021 14:57,24.87693,8.169977,29.99994,2.18614,100,1024,0,1,1,1,0.02956251
16/10/2021 14:58,24.87155,8.171259,29.99994,2.18619,100,1024,0,1,1,1,0.02956251
16/10/2021 14:59,24.86618,8.170832,29.99994,2.186305,100,1024,0,1,1,1,0.02956251
16/10/2021 15:00,24.8565,8.167199,29.99994,2.186851,100,1024,0,1,1,1,0.02950355
16/10/2021 15:01,24.86295,8.167199,29.99994,2.187016,100,1024,0,1,1,1,0.02950355
16/10/2021 15:02,24.84361,8.162713,29.99994,2.187256,100,1025,0,1,1,1,0.02950355
16/10/2021 15:03,24.80168,8.161217,29.99994,2.187592,100,1024,0,1,1,1,0.02943707
16/10/2021 15:04,24.81888,8.158225,29.99994,2.187872,100,1025,0,1,1,1,0.02943707
16/10/2021 15:05,24.88338,8.158439,29.99994,2.187755,100,1024,0,1,1,1,0.02943707
16/10/2021 15:06,24.84575,8.157371,29.99994,2.187907,100,1025,0,1,1,1,0.02936298
16/10/2021 15:07,24.85973,8.15438,29.99994,2.188039,100,1024,0,1,1,1,0.02936298
16/10/2021 15:08,24.85005,8.151175,29.99994,2.188349,100,1023,0,1,1,1,0.02936298
16/10/2021 15:09,24.81028,8.151388,29.99994,2.189064,100,1024,0,1,1,1,0.02928589
16/10/2021 15:10,24.8393,8.147543,29.99994,2.1898,100,1026,0,1,1,1,0.02928589
16/10/2021 15:11,24.82211,8.146047,29.99994,2.190346,100,1023,0,1,1,1,0.02928589
16/10/2021 15:12,24.81351,8.144765,29.99994,2.190786,100,1023,0,1,1,1,0.02920651
16/10/2021 15:13,24.86295,8.144765,29.99994,2.191119,100,1024,0,1,1,1,0.02920651
16/10/2021 15:14,24.84682,8.148825,29.99994,2.191115,100,1023,0,1,1,1,0.02920651
16/10/2021 15:15,24.86833,8.14391,29.99994,2.191302,100,1025,0,1,1,1,0.02912925
16/10/2021 15:16,24.8651,8.14092,29.99994,2.191534,100,1024,0,1,1,1,0.02912925
16/10/2021 15:17,24.88123,8.141774,29.99994,2.191771,100,1022,0,1,1,1,0.02912925
16/10/2021 15:18,24.90595,8.141347,29.99994,2.191894,100,1025,0,1,1,1,0.02905474
16/10/2021 15:19,24.94895,8.142629,29.99994,2.192124,100,1022,0,1,1,1,0.02905474
16/10/2021 15:20,24.94143,8.139638,29.99994,2.192357,100,1025,0,1,1,1,0.02905474
16/10/2021 15:21,24.91455,8.138356,29.99994,2.192887,100,1024,0,1,1,1,0.0289832
16/10/2021 15:22,24.9511,8.13857,29.99994,2.19339,100,1024,0,1,1,1,0.0289832
16/10/2021 15:23,24.89843,8.134295,29.99994,2.194228,100,1024,0,1,1,1,0.0289832
16/10/2021 15:24,24.98013,8.135364,29.99994,2.195089,100,1025,0,1,1,1,0.02891883
16/10/2021 15:25,24.90488,8.137714,29.99994,2.195757,100,1025,0,1,1,1,0.02891883
16/10/2021 15:26,24.93928,8.136004,29.99994,2.196115,100,1024,0,1,1,1,0.02891883
16/10/2021 15:27,24.93928,8.133868,29.99994,2.196584,100,1024,0,1,1,1,0.02885136
16/10/2021 15:28,24.96292,8.133227,29.99994,2.196822,100,1025,0,1,1,1,0.02885136
16/10/2021 15:29,24.98873,8.131518,29.99994,2.19711,100,1024,0,1,1,1,0.02885136
16/10/2021 15:30,24.96939,8.130237,29.99994,2.197467,100,1024,0,1,1,1,0.02879195
16/10/2021 15:31,24.95326,8.129168,29.99994,2.197941,100,1024,0,1,1,1,0.02879195
16/10/2021 15:32,24.99733,8.129809,29.99994,2.198332,100,1024,0,1,1,1,0.02879195
16/10/2021 15:33,25.00701,8.128313,29.99994,2.198951,100,1023,0,1,1,1,0.02874068
16/10/2021 15:34,24.99411,8.127031,29.99994,2.199222,100,1023,0,1,1,1,0.02874068
16/10/2021 15:35,25.00486,8.125963,29.99994,2.199618,100,1024,0,1,1,1,0.02874068
16/10/2021 15:36,25.02851,8.124681,29.99994,2.199763,100,1023,0,1,1,1,0.02868996
16/10/2021 15:37,25.09841,8.1234,29.99994,2.19981,100,1024,0,1,1,1,0.02868996
16/10/2021 15:38,25.05217,8.124254,29.99994,2.200044,100,1023,0,1,1,1,0.02868996
16/10/2021 15:39,25.07905,8.125536,29.99994,2.200511,100,1024,0,1,1,1,0.0286411
16/10/2021 15:40,25.06937,8.12575,29.99994,2.200687,100,1023,0,1,1,1,0.0286411
16/10/2021 15:41,25.08012,8.123827,29.99994,2.201053,100,1024,0,1,1,1,0.0286411
16/10/2021 15:42,25.11775,8.122545,29.99994,2.201583,100,1023,0,1,1,1,0.02860146
16/10/2021 15:43,25.09948,8.127031,29.99994,2.202099,100,1024,0,1,1,1,0.02860146
16/10/2021 15:44,25.11883,8.125322,29.99994,2.202725,100,1024,0,1,1,1,0.02860146
16/10/2021 15:45,25.1113,8.124041,29.99994,2.203104,100,1024,0,1,1,1,0.02857864
16/10/2021 15:46,25.13819,8.121904,29.99994,2.203665,100,1026,0,1,1,1,0.02857864
16/10/2021 15:47,25.11453,8.119766,29.99994,2.20435,100,1025,0,1,1,1,0.02857864
16/10/2021 15:48,25.13603,8.121049,29.99994,2.204918,100,1025,0,1,1,1,0.02856484
16/10/2021 15:49,25.15324,8.120622,29.99994,2.20523,100,1026,0,1,1,1,0.02856484
16/10/2021 15:50,25.11023,8.117416,29.99994,2.205754,100,1025,0,1,1,1,0.02856484
16/10/2021 15:51,25.14786,8.119553,29.99994,2.206099,100,1024,0,1,1,1,0.02855683
16/10/2021 15:52,25.14463,8.120622,29.99994,2.206548,100,1023,0,1,1,1,0.02855683
16/10/2021 15:53,25.16077,8.116135,29.99994,2.206691,100,1024,0,1,1,1,0.02855683
16/10/2021 15:54,25.1855,8.116989,29.99994,2.206923,100,1027,0,1,1,1,0.02854234
16/10/2021 15:55,25.19088,8.11763,29.99994,2.207618,100,1023,0,1,1,1,0.02854234
16/10/2021 15:56,25.19411,8.117203,29.99994,2.208335,100,1024,0,1,1,1,0.02854234
16/10/2021 15:57,25.18443,8.11763,29.99994,2.208987,100,1024,0,1,1,1,0.02852934
16/10/2021 15:58,25.22529,8.115707,29.99994,2.20977,100,1023,0,1,1,1,0.02852934
16/10/2021 15:59,25.21884,8.113785,29.99994,2.210413,100,1024,0,1,1,1,0.02852934
16/10/2021 16:00,25.21239,8.117416,29.99994,2.210886,100,1024,0,1,1,1,0.02852345
16/10/2021 16:01,25.25326,8.119125,29.99994,2.211367,100,1024,0,1,1,1,0.02852345
16/10/2021 16:02,25.27799,8.114426,29.99994,2.211666,100,1024,0,1,1,1,0.02852345
16/10/2021 16:03,25.2866,8.11528,29.99994,2.211739,100,1025,0,1,1,1,0.0285261
16/10/2021 16:04,25.2866,8.117416,29.99994,2.211918,100,1023,0,1,1,1,0.0285261
16/10/2021 16:05,25.26939,8.114426,29.99994,2.21194,100,1024,0,1,1,1,0.0285261
16/10/2021 16:06,25.2995,8.110793,29.99994,2.211904,100,1024,0,1,1,1,0.0285263
16/10/2021 16:07,25.28767,8.112503,29.99994,2.212088,100,1024,0,1,1,1,0.0285263
16/10/2021 16:08,25.31671,8.115494,29.99994,2.212784,100,1024,0,1,1,1,0.0285263
16/10/2021 16:09,25.30166,8.11293,29.99994,2.213515,100,1024,0,1,1,1,0.0285233
16/10/2021 16:10,25.3436,8.113358,29.99994,2.214175,100,1024,0,1,1,1,0.0285233
16/10/2021 16:11,25.28767,8.109511,29.99994,2.214889,100,1023,0,1,1,1,0.0285233
16/10/2021 16:12,25.31133,8.112289,29.99994,2.215573,100,1023,0,1,1,1,0.02852583
16/10/2021 16:13,25.36296,8.110152,29.99994,2.2159,100,1024,0,1,1,1,0.02852583
16/10/2021 16:14,25.38124,8.112076,29.99994,2.216137,100,1025,0,1,1,1,0.02852583
16/10/2021 16:15,25.3522,8.112076,29.99994,2.216452,100,1025,0,1,1,1,0.02852216
16/10/2021 16:16,25.39201,8.104384,29.99994,2.217044,100,1024,0,1,1,1,0.02852216
16/10/2021 16:17,25.37909,8.108443,29.99994,2.217292,100,1023,0,1,1,1,0.02852216
16/10/2021 16:18,25.41352,8.110152,29.99994,2.217606,100,1023,0,1,1,1,0.02852846
16/10/2021 16:19,25.45332,8.110793,29.99994,2.218135,100,1023,0,1,1,1,0.02852846
16/10/2021 16:20,25.44471,8.11528,29.99994,2.218682,100,1024,0,1,1,1,0.02852846
16/10/2021 16:21,25.48129,8.117416,29.99994,2.219254,100,1022,0,1,1,1,0.02851952
16/10/2021 16:22,25.50495,8.119339,29.99994,2.220007,100,1024,0,1,1,1,0.02851952
16/10/2021 16:23,25.45439,8.121264,29.99994,2.22069,100,1023,0,1,1,1,0.02851952
16/10/2021 16:24,25.51034,8.123186,29.99994,2.221299,100,1023,0,1,1,1,0.02850487
16/10/2021 16:25,25.49205,8.127031,29.99994,2.221881,100,1023,0,1,1,1,0.02850487
16/10/2021 16:26,25.5168,8.128099,29.99994,2.222521,100,1023,0,1,1,1,0.02850487
16/10/2021 16:27,25.48667,8.130237,29.99994,2.223089,100,1024,0,1,1,1,0.02850923
16/10/2021 16:28,25.4899,8.132159,29.99994,2.2239,100,1024,0,1,1,1,0.02850923
16/10/2021 16:29,25.49205,8.133441,29.99994,2.224766,100,1024,0,1,1,1,0.02850923
16/10/2021 16:30,25.50173,8.134936,29.99994,2.22563,100,1022,0,1,1,1,0.02852035
16/10/2021 16:31,25.48666,8.134936,29.99994,2.226016,100,1023,0,1,1,1,0.02852035
16/10/2021 16:32,25.463,8.136218,29.99994,2.226587,100,1025,0,1,1,1,0.02852035
16/10/2021 16:33,25.43933,8.134509,29.99994,2.227269,100,1026,0,1,1,1,0.02852949
16/10/2021 16:34,25.43719,8.134295,29.99994,2.227908,100,1025,0,1,1,1,0.02852949
16/10/2021 16:35,25.43611,8.138356,29.99994,2.228484,100,1023,0,1,1,1,0.02852949
16/10/2021 16:36,25.39523,8.142415,29.99994,2.229235,100,1022,0,1,1,1,0.02854816
16/10/2021 16:37,25.44579,8.143056,29.99994,2.229901,100,1024,0,1,1,1,0.02854816
16/10/2021 16:38,25.43825,8.140065,29.99994,2.230506,100,1026,0,1,1,1,0.02854816
16/10/2021 16:39,25.39523,8.138783,29.99994,2.231094,100,1024,0,1,1,1,0.02856359
16/10/2021 16:40,25.41244,8.142201,29.99994,2.231506,100,1024,0,1,1,1,0.02856359
16/10/2021 16:41,25.41029,8.140279,29.99994,2.231817,100,1025,0,1,1,1,0.02856359
16/10/2021 16:42,25.40921,8.147329,29.99994,2.231972,100,1024,0,1,1,1,0.02856441
16/10/2021 16:43,25.40275,8.143697,29.99994,2.232227,100,1025,0,1,1,1,0.02856441
